brand,series_auto,age,price_at_ref_mileage,hedonic_pct_per_year,yoy_pct_next
VOLVO,XC60,5,888882.0,,-1.1693903245031834
VOLVO,XC60,6,878487.5,,-1.6537798568606377
VOLVO,XC60,7,863959.25,,-1.766757294535637
VOLVO,XC60,8,848695.1875,,-6.039366498589516
VOLVO,XC60,9,797439.375,,-8.649905025959015
VOLVO,XC60,10,728461.625,,15.777100622653961
VOLVO,XC60,11,843391.75,,-5.7877980172634125
VOLVO,XC60,12,794577.9375,,8.78831371665001
VOLVO,XC60,13,864407.9375,,
VOLVO,XC90,3,1041945.6875,,0.582030089572072
VOLVO,XC90,4,1048010.125,,-3.795669600367546
VOLVO,XC90,5,1008231.125,,-2.8110990300774574
VOLVO,XC90,6,979888.75,,5.416475981473923
VOLVO,XC90,7,1032964.1875,,-6.1236754059791565
VOLVO,XC90,8,969708.8125,,-14.636319875717163
VOLVO,XC90,9,827779.125,,-5.35878911614418
VOLVO,XC90,10,783420.1875,,-5.779026821255684
VOLVO,XC90,11,738146.125,,-8.03244560956955
VOLVO,XC90,12,678854.9375,,3.377010300755501
VOLVO,XC90,13,701779.9375,,-5.447264760732651
VOLVO,XC90,15,663552.125,,
