brand,model,model_raw,year,price_thb,mileage_km,color,gear_type,location,lot_num,grade,engine,type,date,sold_amount,num_bids,num_hall_bids,num_internet_bids,min_bid,max_bid,source,channel,model_clean,series,trim,has_price,has_mileage,has_brand,has_model,has_year,ok_for_pricing,brand_norm,model_norm,model_raw_norm,series_auto,match_text,trim_auto,trim_guess
AUDI,A5,,2019.0,1190000.0,90000.0,เทา,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,A5,,,True,True,True,True,True,True,AUDI,A5,,A5,A5 A5,,
TOYOTA,HILUX REVO,,2022.0,679000.0,161487.0,ขาว,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,HILUX REVO,,,True,True,True,True,True,True,TOYOTA,HILUX REVO,,HILUX REVO,HILUX REVO HILUX REVO,,
VOLVO,C40 EV,,2023.0,1499000.0,20000.0,ฟ้า,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,C40 EV,,,True,True,True,True,True,True,VOLVO,C40 EV,,,C40 EV C40 EV,,
HONDA,CIVIC,,2017.0,519000.0,157624.0,เทา,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,CIVIC,,,True,True,True,True,True,True,HONDA,CIVIC,,CIVIC,CIVIC CIVIC,,
FORD,RANGER,,2019.0,629000.0,78000.0,ดำ,,ชลบุรี,,,,,,,,,,,,taladrod,marketplace,RANGER,,,True,True,True,True,True,True,FORD,RANGER,,RANGER,RANGER RANGER,,
SUBARU,FORESTER,,2022.0,678000.0,80000.0,ฟ้า,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,FORESTER,,,True,True,True,True,True,True,SUBARU,FORESTER,,FORESTER,FORESTER FORESTER,,
TOYOTA,SIENTA,,2017.0,449000.0,224995.0,ขาว,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,SIENTA,,,True,True,True,True,True,True,TOYOTA,SIENTA,,SIENTA,SIENTA SIENTA,,
HONDA,CRV,,2010.0,269000.0,110000.0,ขาว,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,CRV,,,True,True,True,True,True,True,HONDA,CRV,,CRV,CRV CRV,,
MERCEDES-BENZ,E-CLASS,,2011.0,629000.0,90000.0,บรอนซ์เงิน,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,E-CLASS,,,True,True,True,True,True,True,BENZ,E-CLASS,,E-CLASS,E-CLASS E-CLASS,,
VOLKSWAGEN,BEETLE,,2014.0,899000.0,80000.0,เหลือง,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,BEETLE,,,True,True,True,True,True,True,VOLKSWAGEN,BEETLE,,,BEETLE BEETLE,,
JEEP,WRANGLER,,2012.0,2550000.0,97000.0,ดำ,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,WRANGLER,,,True,True,True,True,True,True,JEEP,WRANGLER,,,WRANGLER WRANGLER,,
TOYOTA,FORTUNER,,2016.0,720000.0,194976.0,ดำ,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,FORTUNER,,,True,True,True,True,True,True,TOYOTA,FORTUNER,,FORTUNER,FORTUNER FORTUNER,,
TOYOTA,COROLLA,,2019.0,468000.0,78000.0,ขาว,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,COROLLA,,,True,True,True,True,True,True,TOYOTA,COROLLA,,COROLLA,COROLLA COROLLA,,
TOYOTA,MAJESTY,,2024.0,1869000.0,9100.0,ดำ,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,MAJESTY,,,True,True,True,True,True,True,TOYOTA,MAJESTY,,MAJESTY,MAJESTY MAJESTY,,
HONDA,ACCORD,,2021.0,929000.0,52000.0,บรอนซ์เงิน,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,ACCORD,,,True,True,True,True,True,True,HONDA,ACCORD,,ACCORD,ACCORD ACCORD,,
HYUNDAI,H1,,2019.0,944000.0,80190.0,เทา,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,H1,,,True,True,True,True,True,True,HYUNDAI,H1,,,H1 H1,,
TOYOTA,VIOS,,2020.0,389000.0,74000.0,ขาว,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,VIOS,,,True,True,True,True,True,True,TOYOTA,VIOS,,VIOS,VIOS VIOS,,
TOYOTA,HILUX REVO,,2018.0,379000.0,60000.0,เทา,,ชลบุรี,,,,,,,,,,,,taladrod,marketplace,HILUX REVO,,,True,True,True,True,True,True,TOYOTA,HILUX REVO,,HILUX REVO,HILUX REVO HILUX REVO,,
HONDA,CIVIC,,2021.0,798000.0,40000.0,ขาว,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,CIVIC,,,True,True,True,True,True,True,HONDA,CIVIC,,CIVIC,CIVIC CIVIC,,
HONDA,CIVIC,,2022.0,888000.0,120000.0,ขาว,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,CIVIC,,,True,True,True,True,True,True,HONDA,CIVIC,,CIVIC,CIVIC CIVIC,,
BMW,SERIES 3,,2017.0,985000.0,65000.0,ขาว,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,SERIES 3,,,True,True,True,True,True,True,BMW,SERIES 3,,3 SERIES,SERIES 3 SERIES 3,,
HONDA,CIVIC,,2022.0,738000.0,72000.0,เทา,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,CIVIC,,,True,True,True,True,True,True,HONDA,CIVIC,,CIVIC,CIVIC CIVIC,,
TOYOTA,AVANZA,,2010.0,165000.0,160000.0,บรอนซ์เงิน,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,AVANZA,,,True,True,True,True,True,True,TOYOTA,AVANZA,,AVANZA,AVANZA AVANZA,,
LEXUS,LM,,2022.0,3690000.0,30058.0,ดำ,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,LM,,,True,True,True,True,True,True,LEXUS,LM,,,LM LM,,
BMW,SERIES 3,,2024.0,2250000.0,20472.0,เทา,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,SERIES 3,,,True,True,True,True,True,True,BMW,SERIES 3,,3 SERIES,SERIES 3 SERIES 3,,
MERCEDES-BENZ,C-CLASS,,2013.0,499000.0,140000.0,ขาว,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,C-CLASS,,,True,True,True,True,True,True,BENZ,C-CLASS,,C-CLASS,C-CLASS C-CLASS,,
TOYOTA,ALPHARD,,2022.0,2590000.0,50000.0,ดำ,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,ALPHARD,,,True,True,True,True,True,True,TOYOTA,ALPHARD,,ALPHARD,ALPHARD ALPHARD,,
TESLA,MODEL Y,,2023.0,1489000.0,13000.0,ขาว,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,MODEL Y,,,True,True,True,True,True,True,TESLA,MODEL Y,,,MODEL Y MODEL Y,,
TOYOTA,ALPHARD,,2017.0,1698000.0,79000.0,ดำ,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,ALPHARD,,,True,True,True,True,True,True,TOYOTA,ALPHARD,,ALPHARD,ALPHARD ALPHARD,,
MAZDA,MAZDA3,,2019.0,399000.0,80000.0,ขาว,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,MAZDA3,,,True,True,True,True,True,True,MAZDA,MAZDA3,,3,MAZDA3 MAZDA3,MAZDA3 MAZDA3,Mazda3 Mazda3
TOYOTA,HILUX VIGO,,2015.0,399000.0,110000.0,ขาว,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,HILUX VIGO,,,True,True,True,True,True,True,TOYOTA,HILUX VIGO,,HILUX VIGO,HILUX VIGO HILUX VIGO,,
MAZDA,CX-5,,2021.0,619000.0,98000.0,เทา,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,CX-5,,,True,True,True,True,True,True,MAZDA,CX-5,,CX-5,CX-5 CX-5,,
ISUZU,D-MAX 12-19,,2019.0,489000.0,188222.0,แดง,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,D-MAX 12-19,,,True,True,True,True,True,True,ISUZU,D-MAX 12-19,,D-MAX,D-MAX 12-19 D-MAX 12-19,12-19 12-19,12-19 12-19
TOYOTA,VIOS,,2007.0,199000.0,61555.0,เทา,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,VIOS,,,True,True,True,True,True,True,TOYOTA,VIOS,,VIOS,VIOS VIOS,,
BMW,SERIES 5,,2015.0,818000.0,99000.0,ขาว,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,SERIES 5,,,True,True,True,True,True,True,BMW,SERIES 5,,5 SERIES,SERIES 5 SERIES 5,,
NISSAN,ALMERA,,2015.0,179000.0,126000.0,ขาว,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,ALMERA,,,True,True,True,True,True,True,NISSAN,ALMERA,,ALMERA,ALMERA ALMERA,,
BMW,X1,,2020.0,899000.0,76000.0,ขาว,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,X1,,,True,True,True,True,True,True,BMW,X1,,X1,X1 X1,,
TOYOTA,YARIS ECO,,2017.0,289000.0,110000.0,ดำ,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,YARIS ECO,,,True,True,True,True,True,True,TOYOTA,YARIS ECO,,YARIS,YARIS ECO YARIS ECO,ECO ECO,Eco Eco
HONDA,ACCORD,,2021.0,979000.0,101572.0,เทา,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,ACCORD,,,True,True,True,True,True,True,HONDA,ACCORD,,ACCORD,ACCORD ACCORD,,
MERCEDES-BENZ,E-CLASS,,2024.0,2299000.0,2000.0,ดำ,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,E-CLASS,,,True,True,True,True,True,True,BENZ,E-CLASS,,E-CLASS,E-CLASS E-CLASS,,
HONDA,BRV,,2019.0,499000.0,152000.0,เทา,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,BRV,,,True,True,True,True,True,True,HONDA,BRV,,BRV,BRV BRV,,
MERCEDES-BENZ,C-CLASS,,2013.0,499000.0,140000.0,ขาว,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,C-CLASS,,,True,True,True,True,True,True,BENZ,C-CLASS,,C-CLASS,C-CLASS C-CLASS,,
TOYOTA,FORTUNER,,2021.0,1129000.0,100000.0,ขาว,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,FORTUNER,,,True,True,True,True,True,True,TOYOTA,FORTUNER,,FORTUNER,FORTUNER FORTUNER,,
HONDA,CITY,,2023.0,549000.0,18000.0,เทา,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,CITY,,,True,True,True,True,True,True,HONDA,CITY,,CITY,CITY CITY,,
TOYOTA,CAMRY,,2015.0,519000.0,152000.0,เทา,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,CAMRY,,,True,True,True,True,True,True,TOYOTA,CAMRY,,CAMRY,CAMRY CAMRY,,
TOYOTA,HILUX REVO,,2015.0,359000.0,100000.0,ดำ,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,HILUX REVO,,,True,True,True,True,True,True,TOYOTA,HILUX REVO,,HILUX REVO,HILUX REVO HILUX REVO,,
TOYOTA,YARIS,,2012.0,188000.0,150000.0,แดง,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,YARIS,,,True,True,True,True,True,True,TOYOTA,YARIS,,YARIS,YARIS YARIS,,
NISSAN,MARCH,,2018.0,238000.0,63680.0,แดง,,,,,,,,,,,,,,taladrod,marketplace,MARCH,,,True,True,True,True,True,True,NISSAN,MARCH,,MARCH,MARCH MARCH,,
HONDA,CITY,,2016.0,299000.0,135000.0,ดำ,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,CITY,,,True,True,True,True,True,True,HONDA,CITY,,CITY,CITY CITY,,
CHEVROLET,OPTRA,,2008.0,79000.0,170000.0,บรอนซ์เงิน,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,OPTRA,,,True,True,True,True,True,True,CHEVROLET,OPTRA,,OPTRA,OPTRA OPTRA,,
HONDA,CIVIC,,2019.0,559000.0,141394.0,เทา,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,CIVIC,,,True,True,True,True,True,True,HONDA,CIVIC,,CIVIC,CIVIC CIVIC,,
ISUZU,D-MAX 02-12,,2010.0,219000.0,160000.0,ดำ,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,D-MAX 02-12,,,True,True,True,True,True,True,ISUZU,D-MAX 02-12,,D-MAX,D-MAX 02-12 D-MAX 02-12,02-12 02-12,02-12 02-12
TOYOTA,VIOS,,2010.0,134000.0,170000.0,แดง,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,VIOS,,,True,True,True,True,True,True,TOYOTA,VIOS,,VIOS,VIOS VIOS,,
MAZDA,BT-50,,2013.0,209000.0,140000.0,ดำ,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,BT-50,,,True,True,True,True,True,True,MAZDA,BT-50,,BT-50,BT-50 BT-50,,
MINI,COUNTRYMAN,,2021.0,1190000.0,41000.0,เขียว,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,COUNTRYMAN,,,True,True,True,True,True,True,MINI,COUNTRYMAN,,COUNTRYMAN,COUNTRYMAN COUNTRYMAN,,
HONDA,CIVIC,,2009.0,178000.0,210000.0,ดำ,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,CIVIC,,,True,True,True,True,True,True,HONDA,CIVIC,,CIVIC,CIVIC CIVIC,,
MG,3,,2016.0,155000.0,100000.0,เหลือง,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,3,,,True,True,True,True,True,True,MG,3,,,3 3,,
TOYOTA,CAMRY,,2012.0,378000.0,124799.0,เทา,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,CAMRY,,,True,True,True,True,True,True,TOYOTA,CAMRY,,CAMRY,CAMRY CAMRY,,
HYUNDAI,CRETA,,2022.0,699000.0,61581.0,ขาว,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,CRETA,,,True,True,True,True,True,True,HYUNDAI,CRETA,,CRETA,CRETA CRETA,,
TOYOTA,VIOS,,2011.0,179000.0,160000.0,เทา,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,VIOS,,,True,True,True,True,True,True,TOYOTA,VIOS,,VIOS,VIOS VIOS,,
BMW,SERIES 5,,2001.0,179000.0,220212.0,เทา,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,SERIES 5,,,True,True,True,True,True,True,BMW,SERIES 5,,5 SERIES,SERIES 5 SERIES 5,,
TOYOTA,VIOS,,2011.0,149000.0,332572.0,น้ำตาล,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,VIOS,,,True,True,True,True,True,True,TOYOTA,VIOS,,VIOS,VIOS VIOS,,
TOYOTA,CAMRY,,2017.0,418000.0,155000.0,บรอนซ์เงิน,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,CAMRY,,,True,True,True,True,True,True,TOYOTA,CAMRY,,CAMRY,CAMRY CAMRY,,
HYUNDAI,GRAND STAREX,,2019.0,1219000.0,53848.0,ดำ,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,GRAND STAREX,,,True,True,True,True,True,True,HYUNDAI,GRAND STAREX,,GRAND STAREX,GRAND STAREX GRAND STAREX,,
MITSUBISHI,PAJERO,,2012.0,329000.0,183000.0,ดำ,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,PAJERO,,,True,True,True,True,True,True,MITSUBISHI,PAJERO,,PAJERO,PAJERO PAJERO,,
TOYOTA,CAMRY,,2019.0,679000.0,125500.0,ดำ,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,CAMRY,,,True,True,True,True,True,True,TOYOTA,CAMRY,,CAMRY,CAMRY CAMRY,,
TOYOTA,HILUX VIGO,,2009.0,219000.0,200000.0,เทา,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,HILUX VIGO,,,True,True,True,True,True,True,TOYOTA,HILUX VIGO,,HILUX VIGO,HILUX VIGO HILUX VIGO,,
TOYOTA,VELLFIRE,,2019.0,1990000.0,164697.0,น้ำตาล,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,VELLFIRE,,,True,True,True,True,True,True,TOYOTA,VELLFIRE,,VELLFIRE,VELLFIRE VELLFIRE,,
HYUNDAI,H1,,2018.0,899000.0,121052.0,ดำ,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,H1,,,True,True,True,True,True,True,HYUNDAI,H1,,,H1 H1,,
HONDA,CRV,,2007.0,169000.0,190000.0,เทา,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,CRV,,,True,True,True,True,True,True,HONDA,CRV,,CRV,CRV CRV,,
TOYOTA,VIOS,,2014.0,169000.0,130000.0,น้ำตาล,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,VIOS,,,True,True,True,True,True,True,TOYOTA,VIOS,,VIOS,VIOS VIOS,,
MERCEDES-BENZ,CLS-CLASS,,2016.0,1488000.0,69000.0,ขาว,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,CLS-CLASS,,,True,True,True,True,True,True,BENZ,CLS-CLASS,,CLS-CLASS,CLS-CLASS CLS-CLASS,,
MERCEDES-BENZ,GLA-CLASS,,2015.0,548000.0,146000.0,เทา,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,GLA-CLASS,,,True,True,True,True,True,True,BENZ,GLA-CLASS,,A-CLASS,GLA-CLASS GLA-CLASS,GLA-CLASS GLA-CLASS,Gla-Class Gla-Class
HYUNDAI,ELANTRA,,2016.0,299000.0,130000.0,ขาว,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,ELANTRA,,,True,True,True,True,True,True,HYUNDAI,ELANTRA,,ELANTRA,ELANTRA ELANTRA,,
VOLVO,XC60,,2019.0,1048000.0,90000.0,ขาว,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,XC60,,,True,True,True,True,True,True,VOLVO,XC60,,XC60,XC60 XC60,,
MERCEDES-BENZ,GLE-CLASS,,2022.0,2398000.0,135000.0,ดำ,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,GLE-CLASS,,,True,True,True,True,True,True,BENZ,GLE-CLASS,,E-CLASS,GLE-CLASS GLE-CLASS,GLE-CLASS GLE-CLASS,Gle-Class Gle-Class
MAZDA,MAZDA2,,2020.0,369000.0,19000.0,บรอนซ์เงิน,,ชลบุรี,,,,,,,,,,,,taladrod,marketplace,MAZDA2,,,True,True,True,True,True,True,MAZDA,MAZDA2,,2,MAZDA2 MAZDA2,MAZDA2 MAZDA2,Mazda2 Mazda2
MAZDA,MAZDA2,,2017.0,279000.0,22000.0,ขาว,,ชลบุรี,,,,,,,,,,,,taladrod,marketplace,MAZDA2,,,True,True,True,True,True,True,MAZDA,MAZDA2,,2,MAZDA2 MAZDA2,MAZDA2 MAZDA2,Mazda2 Mazda2
NISSAN,NAVARA,,2013.0,150000.0,150000.0,ขาว,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,NAVARA,,,True,True,True,True,True,True,NISSAN,NAVARA,,NAVARA,NAVARA NAVARA,,
TOYOTA,CAMRY,,2018.0,618000.0,139616.0,ดำ,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,CAMRY,,,True,True,True,True,True,True,TOYOTA,CAMRY,,CAMRY,CAMRY CAMRY,,
TOYOTA,ALPHARD,,2022.0,2550000.0,21000.0,ขาว,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,ALPHARD,,,True,True,True,True,True,True,TOYOTA,ALPHARD,,ALPHARD,ALPHARD ALPHARD,,
MERCEDES-BENZ,C-CLASS,,2020.0,1278000.0,81000.0,ดำ,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,C-CLASS,,,True,True,True,True,True,True,BENZ,C-CLASS,,C-CLASS,C-CLASS C-CLASS,,
TOYOTA,VELLFIRE,,2020.0,2090000.0,80000.0,ดำ,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,VELLFIRE,,,True,True,True,True,True,True,TOYOTA,VELLFIRE,,VELLFIRE,VELLFIRE VELLFIRE,,
MAZDA,CX-5,,2018.0,428000.0,130529.0,ดำ,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,CX-5,,,True,True,True,True,True,True,MAZDA,CX-5,,CX-5,CX-5 CX-5,,
FORD,EVEREST,,2019.0,759000.0,139000.0,เทา,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,EVEREST,,,True,True,True,True,True,True,FORD,EVEREST,,EVEREST,EVEREST EVEREST,,
ISUZU,MU-X,,2019.0,699000.0,113000.0,ขาว,,,,,,,,,,,,,,taladrod,marketplace,MU-X,,,True,True,True,True,True,True,ISUZU,MU-X,,MU-X,MU-X MU-X,,
TOYOTA,ALPHARD,,2018.0,2139000.0,130019.0,ดำ,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,ALPHARD,,,True,True,True,True,True,True,TOYOTA,ALPHARD,,ALPHARD,ALPHARD ALPHARD,,
TOYOTA,CAMRY,,2017.0,439000.0,100000.0,ดำ,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,CAMRY,,,True,True,True,True,True,True,TOYOTA,CAMRY,,CAMRY,CAMRY CAMRY,,
MG,ZS,,2022.0,399000.0,42000.0,ขาว,,,,,,,,,,,,,,taladrod,marketplace,ZS,,,True,True,True,True,True,True,MG,ZS,,ZS,ZS ZS,,
SUBARU,FORESTER,,2020.0,589000.0,95517.0,ขาว,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,FORESTER,,,True,True,True,True,True,True,SUBARU,FORESTER,,FORESTER,FORESTER FORESTER,,
TOYOTA,YARIS ATIV,,2020.0,345000.0,54000.0,ขาว,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,YARIS ATIV,,,True,True,True,True,True,True,TOYOTA,YARIS ATIV,,YARIS,YARIS ATIV YARIS ATIV,ATIV ATIV,Ativ Ativ
HYUNDAI,H1,,2021.0,1158000.0,100139.0,ดำ,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,H1,,,True,True,True,True,True,True,HYUNDAI,H1,,,H1 H1,,
MG,ZS,,2021.0,369000.0,42000.0,ดำ,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,ZS,,,True,True,True,True,True,True,MG,ZS,,ZS,ZS ZS,,
BMW,SERIES 3,,2020.0,1290000.0,81000.0,ดำ,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,SERIES 3,,,True,True,True,True,True,True,BMW,SERIES 3,,3 SERIES,SERIES 3 SERIES 3,,
TOYOTA,CAMRY,,2014.0,319000.0,204908.0,บรอนซ์เงิน,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,CAMRY,,,True,True,True,True,True,True,TOYOTA,CAMRY,,CAMRY,CAMRY CAMRY,,
TOYOTA,COROLLA,,2010.0,98000.0,340000.0,เทา,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,COROLLA,,,True,True,True,True,True,True,TOYOTA,COROLLA,,COROLLA,COROLLA COROLLA,,
HONDA,JAZZ,,2014.0,238000.0,102341.0,เทา,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,JAZZ,,,True,True,True,True,True,True,HONDA,JAZZ,,JAZZ,JAZZ JAZZ,,
TOYOTA,VIOS,,2014.0,279000.0,215673.0,เทา,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,VIOS,,,True,True,True,True,True,True,TOYOTA,VIOS,,VIOS,VIOS VIOS,,
MAZDA,CX-30,,2022.0,634000.0,56767.0,เทา,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,CX-30,,,True,True,True,True,True,True,MAZDA,CX-30,,3,CX-30 CX-30,CX-30 CX-30,Cx-30 Cx-30
MERCEDES-BENZ,C-CLASS,,2015.0,789000.0,110000.0,ดำ,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,C-CLASS,,,True,True,True,True,True,True,BENZ,C-CLASS,,C-CLASS,C-CLASS C-CLASS,,
TOYOTA,YARIS ECO,,2022.0,395000.0,72000.0,ดำ,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,YARIS ECO,,,True,True,True,True,True,True,TOYOTA,YARIS ECO,,YARIS,YARIS ECO YARIS ECO,ECO ECO,Eco Eco
NISSAN,X-TRAIL,,2015.0,419000.0,40000.0,แดง,,,,,,,,,,,,,,taladrod,marketplace,X-TRAIL,,,True,True,True,True,True,True,NISSAN,X-TRAIL,,X-TRAIL,X-TRAIL X-TRAIL,,
HINO,รถบรรทุก,,2020.0,2190000.0,79801.0,ขาว,,,,,,,,,,,,,,taladrod,marketplace,รถบรรทุก,,,True,True,True,True,True,True,HINO,รถบรรทุก,,,รถบรรทุก รถบรรทุก,,
HONDA,CIVIC,,2019.0,489000.0,127000.0,เทา,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,CIVIC,,,True,True,True,True,True,True,HONDA,CIVIC,,CIVIC,CIVIC CIVIC,,
HYUNDAI,H1,,2020.0,1090000.0,96000.0,ดำ,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,H1,,,True,True,True,True,True,True,HYUNDAI,H1,,,H1 H1,,
TOYOTA,COROLLA,,2019.0,489000.0,173000.0,เทา,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,COROLLA,,,True,True,True,True,True,True,TOYOTA,COROLLA,,COROLLA,COROLLA COROLLA,,
MINI,COUNTRYMAN,,2018.0,899000.0,61000.0,แดง,,,,,,,,,,,,,,taladrod,marketplace,COUNTRYMAN,,,True,True,True,True,True,True,MINI,COUNTRYMAN,,COUNTRYMAN,COUNTRYMAN COUNTRYMAN,,
HONDA,HRV,,2019.0,509000.0,104000.0,ดำ,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,HRV,,,True,True,True,True,True,True,HONDA,HRV,,HRV,HRV HRV,,
BMW,SERIES 5,,2012.0,1190000.0,135000.0,เทา,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,SERIES 5,,,True,True,True,True,True,True,BMW,SERIES 5,,5 SERIES,SERIES 5 SERIES 5,,
MERCEDES-BENZ,E-CLASS,,2019.0,899000.0,103037.0,บรอนซ์เงิน,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,E-CLASS,,,True,True,True,True,True,True,BENZ,E-CLASS,,E-CLASS,E-CLASS E-CLASS,,
VOLVO,XC90,,2017.0,1250000.0,100000.0,ดำ,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,XC90,,,True,True,True,True,True,True,VOLVO,XC90,,XC90,XC90 XC90,,
MERCEDES-BENZ,CLS-CLASS,,2022.0,3500000.0,28500.0,ขาว,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,CLS-CLASS,,,True,True,True,True,True,True,BENZ,CLS-CLASS,,CLS-CLASS,CLS-CLASS CLS-CLASS,,
MINI,COUNTRYMAN,,2022.0,1059000.0,91529.0,แดง,,กรุงเทพฯ,,,,,,,,,,,,taladrod,marketplace,COUNTRYMAN,,,True,True,True,True,True,True,MINI,COUNTRYMAN,,COUNTRYMAN,COUNTRYMAN COUNTRYMAN,,
