Make, Model, Sub model, year, tranmission, Buyout price, Previous Bid, Current Bid
HONDA,CITY,CITY 1.5 S (MY14),2017,AT,589000,238500,223500
HONDA,CITY,CITY 1.5 SV (MY14),2017,AT,736000,224500,260500
HONDA,CITY,CITY 1.5 SV (MY14) (MNC),2017,AT,550000,183500,204000
HONDA,CITY,CITY 1.5 SV+ (MY14),2017,-,751000,248500,276500
HONDA,CITY,CITY 1.5 V+ (MY14),2017,AT,689000,227500,252500
HONDA,CITY,CITY 1.5 S (MY14),2016,AT,589000,192500,219500
HONDA,CITY,CITY 1.5 S (MY14) Man,2016,-,550000,177500,197500
HONDA,CITY,CITY 1.5 SV (MY14),2016,AT,736000,26033333,254000
HONDA,CITY,CITY 1.5 SV+ (MY14),2016,AT,751000,228000,253500
HONDA,CITY,CITY 1.5 V (MY14) (CNG),2016,AT,731000,160000,231000
HONDA,CITY,CITY 1.5 S (MY14),2015,AT,589000,161500,180500
HONDA,CITY,CITY 1.5 S (MY14) Man,2015,-,550000,151000,167500
HONDA,CITY,CITY 1.5 V (MY14),2015,AT,649000,158000,188500
HONDA,CITY,CITY 1.5 V (MY14) (CNG),2015,AT,711000,134000,200500
HONDA,CITY,CITY 1.5 V+ (MY14),2015,AT,689000,207000,206000
HONDA,CITY,CITY 1.5 S (MY14),2014,AT,599000,170500,166000
HONDA,CITY,CITY 1.5 S (MY14) Man,2014,-,559000,135500,150500
HONDA,CITY,CITY 1.5 SV (MY14),2014,AT,704000,194500,193000
HONDA,CITY,CITY 1.5 V (MY14),2014,AT,646000,161000,177500
HONDA,CITY,CITY 1.5 V (MY14) (CNG),2014,AT,706000,150500,167500
HONDA,CITY,CITY 1.5 S (MY08) (MNC),2013,AT,599000,104500,153500
HONDA,CITY,CITY 1.5 S (MY08) (MNC) (CNG),2013,AT,659000,90000,140500
HONDA,CITY,CITY 1.5 S (MY08) Man,2013,AT,559000,126500,140500
HONDA,CITY,CITY 1.5 SV (MY08) (MNC),2013,AT,704000,124000,179000
HONDA,CITY,CITY 1.5 V (MY08) (MNC) (CNG),2013,AT,706000,9616667,150000
HONDA,CITY,CITY 1.5 S (MY08) (MNC),2012,AT,599000,95000,145000
HONDA,CITY,CITY 1.5 S (MY08) Man,2012,-,559000,120000,133500
HONDA,CITY,CITY 1.5 SV (MY08) (MNC),2012,AT,704000,128000,171500
    HONDA,CITY,CITY 1.5 V (MY08) (MNC),2012,AT,706000,11333333,146500
    HONDA,CITY,CITY 1.5 V (MY08) (MNC) (CNG),2012,AT,646000,110500,153000
    HONDA,CIVIC,CIVIC 1.5 Turbo EL+ (MY21),2022,AT,1009900,641000,577500
HONDA,CIVIC,CIVIC 1.5 Turbo RS (Hatchback) (MY19),2022,AT,1229000,659500,712500
HONDA,CIVIC,CIVIC 1.5 Turbo RS (MY21),2022,AT,1199900,710000,712500
HONDA,CIVIC,CIVIC 2.0 e:HEV EL+,2022,-,1129000,599500,653000
HONDA,CIVIC,CIVIC 2.0 e:HEV RS,2022,AT,1259000,700000,757000
HONDA,CIVIC,CIVIC 1.5 Turbo (MY18),2021,-,1104000,512000,564500
HONDA,CIVIC,CIVIC 1.5 Turbo EL (MY21),2021,-,964900,478500,530000
HONDA,CIVIC,CIVIC 1.5 Turbo EL+ (MY21),2021,-,1009900,520000,572000
HONDA,CIVIC,CIVIC 1.5 Turbo RS (MY21),2021,-,1219000,564000,617000
HONDA,CIVIC,CIVIC 1.8 EL (MY18),2021,AT,964000,42233333,502500
HONDA,CIVIC,CIVIC 1.5 Turbo (MY18),2020,AT,1104000,490000,541500
HONDA,CIVIC,CIVIC 1.5 Turbo RS (Hatchback) (MY19),2020,-,1229000,596500,649500
HONDA,CIVIC,CIVIC 1.5 Turbo RS (MY18),2020,AT,1219000,510500,562500
HONDA,CIVIC,CIVIC 1.8 E (MY18),2020,AT,874000,387500,430500
HONDA,CIVIC,CIVIC 1.8 EL (MY18),2020,AT,964000,41242857,479500
HONDA,CIVIC,CIVIC 1.5 Turbo (Hatchback) (MY16),2019,AT,1169000,546000,544500
HONDA,CIVIC,CIVIC 1.5 Turbo (MY18),2019,-,1104000,446000,495500
HONDA,CIVIC,CIVIC 1.5 Turbo RS (Hatchback) (MY19),2019,-,1229000,544000,597000
HONDA,CIVIC,CIVIC 1.5 Turbo RS (MY18),2019,AT,1219000,550000,518000
HONDA,CIVIC,CIVIC 1.8 E (MY18),2019,AT,874000,441000,409000
HONDA,CIVIC,CIVIC 1.5 Turbo (Hatchback) (MY16),2018,AT,1169000,553500,537500
HONDA,CIVIC,CIVIC 1.5 Turbo (MY18),2018,-,1099000,416500,463000
HONDA,CIVIC,CIVIC 1.5 Turbo RS (MY18),2018,-,1199000,433500,481500
HONDA,CIVIC,CIVIC 1.8 E (MY18),2018,AT,869000,444000,373000
HONDA,CIVIC,CIVIC 1.8 EL (MY18),2018,AT,959000,403500,399500
HONDA,CIVIC,CIVIC 1.5 Turbo (Hatchback) (MY16),2017,AT,1169000,494000,514000
HONDA,CIVIC,CIVIC 1.5 TURBO (MY16),2017,AT,1099000,379500,422000
HONDA,CIVIC,CIVIC 1.5 TURBO RS (MY16),2017,AT,1199000,302000,478500
HONDA,CIVIC,CIVIC 1.8 E (MY16),2017,AT,869000,38666667,368000
HONDA,CIVIC,CIVIC 1.8 EL (MY16),2017,AT,959000,36733333,396000
HONDA,CIVIC,CIVIC 1.8 E (Navi) (MY12) (MNC),2016,-,999000,305000,339000
HONDA,CIVIC,CIVIC 1.8 ES (MY12) (MNC),2016,AT,953000,274000,304500
HONDA,CIVIC,CIVIC 1.8 S (MY12) (MNC),2016,-,838000,244500,271500
HONDA,CIVIC,CIVIC 1.8 S (MY12) Man,2016,-,783000,228000,253500
HONDA,CIVIC,CIVIC 2.0 ES (Navi) (MY12) (MNC),2016,-,1145000,346000,384500
HONDA,CIVIC,CIVIC 1.8 E (MY12) (MNC),2015,AT,898000,234000,266500
HONDA,CIVIC,CIVIC 1.8 ES (MY12) (MNC),2015,AT,953000,266500,279500
HONDA,CIVIC,CIVIC 1.8 S (MY12) (MNC),2015,AT,838000,152000,244500
HONDA,CIVIC,CIVIC 1.8 S (MY12) Man,2015,-,783000,207500,230500
HONDA,CIVIC,CIVIC 2.0 ES (Navi) (MY12) (MNC),2015,-,1145000,320500,356000
HONDA,CIVIC,CIVIC 1.5 HYBRID (NAVI),2014,AT,1095000,227500,252500
HONDA,CIVIC,CIVIC 1.8 E (MY12),2014,AT,914000,192000,232500
HONDA,CIVIC,CIVIC 1.8 S (MY12),2014,AT,833000,191500,214500
HONDA,CIVIC,CIVIC 1.8 S (MY12) Man,2014,-,778000,192500,214000
HONDA,CIVIC,CIVIC 2.0 EL (Navi) (MY12),2014,AT,1130000,256000,284000
HONDA,CIVIC,CIVIC 1.8 E (MY12),2013,AT,914000,199000,225500
HONDA,CIVIC,CIVIC 1.8 E (Navi) (MY12),2013,AT,969000,172000,237500
HONDA,CIVIC,CIVIC 1.8 S (MY12),2013,AT,833000,189000,206500
HONDA,CIVIC,CIVIC 1.8 S (MY12) Man,2013,-,778000,181000,201000
HONDA,CIVIC,CIVIC 2.0 EL (Navi) (MY12),2013,AT,1130000,247000,274000
HONDA,CIVIC,CIVIC 1.8 E (ASL/Navi) (MY09),2012,-,969000,187500,208500
HONDA,CIVIC,CIVIC 1.8 S (MY12),2012,AT,794000,148000,175000
HONDA,CIVIC,CIVIC 1.8 S (MY12) Man,2012,-,754000,148500,165000
HONDA,CIVIC,CIVIC 2.0 EL (Navi) (MY12),2012,AT,1106000,204000,238500
HONDA,CIVIC,CIVIC 2.0 EL (SAB) (MY12),2012,-,1051000,205000,228000
HONDA,CL300,CIVIC 1.5 Turbo EL+ (MY21),2022,AT,1009900,641000,577500
HONDA,CL300,CIVIC 1.5 Turbo RS (Hatchback) (MY19),2022,AT,1229000,659500,712500
HONDA,CL300,CIVIC 1.5 Turbo RS (MY21),2022,AT,1199900,710000,712500
HONDA,CL300,CIVIC 2.0 e:HEV EL+,2022,-,1129000,599500,653000
HONDA,CL300,CIVIC 2.0 e:HEV RS,2022,AT,1259000,700000,757000
HONDA,CL300,CIVIC 1.5 Turbo (MY18),2021,-,1104000,512000,564500
HONDA,CL300,CIVIC 1.5 Turbo EL (MY21),2021,-,964900,478500,530000
HONDA,CL300,CIVIC 1.5 Turbo EL+ (MY21),2021,-,1009900,520000,572000
HONDA,CL300,CIVIC 1.5 Turbo RS (MY21),2021,-,1219000,564000,617000
HONDA,CL300,CIVIC 1.8 EL (MY18),2021,AT,964000,42233333,502500
HONDA,CL300,CIVIC 1.5 Turbo (MY18),2020,AT,1104000,490000,541500
HONDA,CL300,CIVIC 1.5 Turbo RS (Hatchback) (MY19),2020,-,1229000,596500,649500
HONDA,CL300,CIVIC 1.5 Turbo RS (MY18),2020,AT,1219000,510500,562500
HONDA,CL300,CIVIC 1.8 E (MY18),2020,AT,874000,387500,430500
HONDA,CL300,CIVIC 1.8 EL (MY18),2020,AT,964000,41242857,479500
HONDA,CL300,CIVIC 1.5 Turbo (Hatchback) (MY16),2019,AT,1169000,546000,544500
HONDA,CL300,CIVIC 1.5 Turbo (MY18),2019,-,1104000,446000,495500
HONDA,CL300,CIVIC 1.5 Turbo RS (Hatchback) (MY19),2019,-,1229000,544000,597000
HONDA,CL300,CIVIC 1.5 Turbo RS (MY18),2019,AT,1219000,550000,518000
HONDA,CL300,CIVIC 1.8 E (MY18),2019,AT,874000,441000,409000
HONDA,CL300,CIVIC 1.5 Turbo (Hatchback) (MY16),2018,AT,1169000,553500,537500
HONDA,CL300,CIVIC 1.5 Turbo (MY18),2018,-,1099000,416500,463000
HONDA,CL300,CIVIC 1.5 Turbo RS (MY18),2018,-,1199000,433500,481500
HONDA,CL300,CIVIC 1.8 E (MY18),2018,AT,869000,444000,373000
HONDA,CL300,CIVIC 1.8 EL (MY18),2018,AT,959000,403500,399500
HONDA,CL300,CIVIC 1.5 Turbo (Hatchback) (MY16),2017,AT,1169000,494000,514000
HONDA,CL300,CIVIC 1.5 TURBO (MY16),2017,AT,1099000,379500,422000
HONDA,CL300,CIVIC 1.5 TURBO RS (MY16),2017,AT,1199000,302000,478500
HONDA,CL300,CIVIC 1.8 E (MY16),2017,AT,869000,38666667,368000
HONDA,CL300,CIVIC 1.8 EL (MY16),2017,AT,959000,36733333,396000
HONDA,CL300,CIVIC 1.8 E (Navi) (MY12) (MNC),2016,-,999000,305000,339000
HONDA,CL300,CIVIC 1.8 ES (MY12) (MNC),2016,AT,953000,274000,304500
HONDA,CL300,CIVIC 1.8 S (MY12) (MNC),2016,-,838000,244500,271500
HONDA,CL300,CIVIC 1.8 S (MY12) Man,2016,-,783000,228000,253500
HONDA,CL300,CIVIC 2.0 ES (Navi) (MY12) (MNC),2016,-,1145000,346000,384500
HONDA,CL300,CIVIC 1.8 E (MY12) (MNC),2015,AT,898000,234000,266500
HONDA,CL300,CIVIC 1.8 ES (MY12) (MNC),2015,AT,953000,266500,279500
HONDA,CL300,CIVIC 1.8 S (MY12) (MNC),2015,AT,838000,152000,244500
HONDA,CL300,CIVIC 1.8 S (MY12) Man,2015,-,783000,207500,230500
HONDA,CL300,CIVIC 2.0 ES (Navi) (MY12) (MNC),2015,-,1145000,320500,356000
HONDA,CL300,CIVIC 1.5 HYBRID (NAVI),2014,AT,1095000,227500,252500
HONDA,CL300,CIVIC 1.8 E (MY12),2014,AT,914000,192000,232500
HONDA,CL300,CIVIC 1.8 S (MY12),2014,AT,833000,191500,214500
HONDA,CL300,CIVIC 1.8 S (MY12) Man,2014,-,778000,192500,214000
HONDA,CL300,CIVIC 2.0 EL (Navi) (MY12),2014,AT,1130000,256000,284000
HONDA,CL300,CIVIC 1.8 E (MY12),2013,AT,914000,199000,225500
HONDA,CL300,CIVIC 1.8 E (Navi) (MY12),2013,AT,969000,172000,237500
HONDA,CL300,CIVIC 1.8 S (MY12),2013,AT,833000,189000,206500
HONDA,CL300,CIVIC 1.8 S (MY12) Man,2013,-,778000,181000,201000
HONDA,CL300,CIVIC 2.0 EL (Navi) (MY12),2013,AT,1130000,247000,274000
HONDA,CL300,CIVIC 1.8 E (ASL/Navi) (MY09),2012,-,969000,187500,208500
HONDA,CL300,CIVIC 1.8 S (MY12),2012,AT,794000,148000,175000
HONDA,CL300,CIVIC 1.8 S (MY12) Man,2012,-,754000,148500,165000
HONDA,CL300,CIVIC 2.0 EL (Navi) (MY12),2012,AT,1106000,204000,238500
HONDA,CL300,CIVIC 2.0 EL (SAB) (MY12),2012,-,1051000,205000,228000
HONDA,CR-V,CR-V 1.6 EL 4WD (MY18) (MNC),2022,-,1759000,819000,878500
HONDA,CR-V,CR-V 2.4 E 2WD (MY18) (MNC),2022,-,1419000,650000,703500
HONDA,CR-V,CR-V 2.4 EL 4WD (MY18) (MNC),2022,-,1579000,730500,785000
HONDA,CR-V,CR-V 2.4 ES 4WD (5 Seat) (MY18) (MNC),2022,-,1529000,671500,724500
HONDA,CR-V,CR-V 2.4 S 2WD (5 Seat) (MY18) (MNC),2022,AT,1369000,623000,676000
HONDA,CR-V,CR-V 1.6 EL 4WD (MY18),2021,-,1759000,746500,802000
HONDA,CR-V,CR-V 2.4 E 2WD (MY18),2021,-,1419000,584000,637500
HONDA,CR-V,CR-V 2.4 EL 4WD (MY18),2021,-,1579000,657500,710500
HONDA,CR-V,CR-V 2.4 ES 4WD (5 Seat) (MY18),2021,-,1529000,652000,705000
HONDA,CR-V,CR-V 2.4 S 2WD (5 Seat) (MY18),2021,-,1369000,564000,617000
HONDA,CR-V,CR-V 1.6 E 2WD (MY18),2020,-,1559000,592500,646000
HONDA,CR-V,CR-V 1.6 EL 4WD (MY18),2020,AT,1699000,651000,704000
HONDA,CR-V,CR-V 2.4 E 2WD (MY18),2020,-,1409000,528500,581000
HONDA,CR-V,CR-V 2.4 ES 4WD (5 Seat) (MY18),2020,AT,1499000,750000,617500
HONDA,CR-V,CR-V 2.4 S 2WD (5 Seat) (MY18),2020,-,1359000,503500,555500
HONDA,CR-V,CR-V 1.6 E 2WD (MY18),2019,-,1559000,521000,573500
HONDA,CR-V,CR-V 1.6 EL 4WD (MY18),2019,-,1699000,544500,597500
HONDA,CR-V,CR-V 2.4 E 2WD (MY18),2019,AT,1409000,601000,513500
HONDA,CR-V,CR-V 2.4 EL 4WD (MY18),2019,AT,1549000,496000,547500
HONDA,CR-V,CR-V 2.4 S 2WD (5 Seat) (MY18),2019,AT,1359000,473500,524500
HONDA,CR-V,CR-V 1.6 E 2WD (MY17),2018,AT,1549000,473500,524500
HONDA,CR-V,CR-V 1.6 E 2WD (MY18),2018,-,1559000,510500,562500
HONDA,CR-V,CR-V 1.6 EL 4WD (MY18),2018,AT,1699000,438000,546500
HONDA,CR-V,CR-V 2.4 E 2WD (MY18),2018,AT,1399000,497000,487000
HONDA,CR-V,CR-V 2.4 EL 4WD (MY18),2018,AT,1549000,546000,525000
HONDA,CR-V,CR-V 2.0 E (MY12) (MNC),2017,AT,1380000,270000,433000
HONDA,CR-V,CR-V 2.0 S (MY12) (MNC),2017,AT,1250000,352500,391500
HONDA,CR-V,CR-V 2.0 SE (MY12) (MNC),2017,-,1417000,396000,440000
HONDA,CR-V,CR-V 2.4 E 2WD (MY17),2017,AT,1532000,416000,462500
HONDA,CR-V,CR-V 2.4 EL 4WD (MY17),2017,AT,1620000,517000,506000
HONDA,CR-V,CR-V 2.0 E (MY12) (MNC),2016,AT,1380000,290000,367500
HONDA,CR-V,CR-V 2.0 S (MY12) (MNC),2016,AT,1250000,354000,360000
HONDA,CR-V,CR-V 2.0 SE (MY12) (MNC),2016,-,1421000,379500,421500
HONDA,CR-V,CR-V 2.4 EL (MY12) (MNC),2016,-,1620000,399500,444000
HONDA,CR-V,CR-V 2.4 EL 2WD (MY12) (MNC),2016,AT,1532000,380500,423000
HONDA,CR-V,CR-V 2.0 E (MY12),2015,AT,1325000,196000,343500
HONDA,CR-V,CR-V 2.0 S (MY12),2015,-,1200000,288500,320500
HONDA,CR-V,CR-V 2.4 EL (MY12),2015,AT,1580000,357000,397000
HONDA,CR-V,CR-V 2.4 EL 2WD (MY12),2015,AT,1495000,247000,371500
HONDA,CR-V,CR-V 2.0 E (MY12),2014,AT,1278000,252000,284000
HONDA,CR-V,CR-V 2.0 S (MY12),2014,-,1168000,221500,246500
HONDA,CR-V,CR-V 2.4 EL (MY12),2014,AT,1543000,300000,333500
HONDA,CR-V,CR-V 2.4 EL (MY12) (MNC),2014,-,1580000,332500,369500
HONDA,CR-V,CR-V 2.4 EL 2WD (MY12),2014,-,1448000,275000,305500
HONDA,CR-V,CR-V 2.0 E (MY12),2013,AT,1278000,214000,258500
HONDA,CR-V,CR-V 2.0 S (MY12),2013,AT,1168000,208000,242500
HONDA,CR-V,CR-V 2.4 EL (MY12),2013,AT,1528000,221000,301000
HONDA,CR-V,CR-V 2.4 EL 2WD (MY12),2013,AT,1448000,230500,270000
HONDA,CR-V,CR-V 2.0 E (MY12),2012,AT,1244000,180500,200500
HONDA,CR-V,CR-V 2.0 S (MY12),2012,AT,1130000,172000,191000
HONDA,CR-V,CR-V 2.4 EL (MY12),2012,AT,1524000,254500,282500
HONDA,CR-V,CR-V 2.4 EL 2WD (MY07),2012,-,1513000,217500,241500
HONDA,CR-V,CR-V 2.4 EL 2WD (MY12),2012,-,1424000,202500,225000
HONDA,FORZA,CR-V 1.6 EL 4WD (MY18) (MNC),2022,-,1759000,819000,878500
HONDA,FORZA,CR-V 2.4 E 2WD (MY18) (MNC),2022,-,1419000,650000,703500
HONDA,FORZA,CR-V 2.4 EL 4WD (MY18) (MNC),2022,-,1579000,730500,785000
HONDA,FORZA,CR-V 2.4 ES 4WD (5 Seat) (MY18) (MNC),2022,-,1529000,671500,724500
HONDA,FORZA,CR-V 2.4 S 2WD (5 Seat) (MY18) (MNC),2022,AT,1369000,623000,676000
HONDA,FORZA,CR-V 1.6 EL 4WD (MY18),2021,-,1759000,746500,802000
HONDA,FORZA,CR-V 2.4 E 2WD (MY18),2021,-,1419000,584000,637500
HONDA,FORZA,CR-V 2.4 EL 4WD (MY18),2021,-,1579000,657500,710500
HONDA,FORZA,CR-V 2.4 ES 4WD (5 Seat) (MY18),2021,-,1529000,652000,705000
HONDA,FORZA,CR-V 2.4 S 2WD (5 Seat) (MY18),2021,-,1369000,564000,617000
HONDA,FORZA,CR-V 1.6 E 2WD (MY18),2020,-,1559000,592500,646000
HONDA,FORZA,CR-V 1.6 EL 4WD (MY18),2020,AT,1699000,651000,704000
HONDA,FORZA,CR-V 2.4 E 2WD (MY18),2020,-,1409000,528500,581000
HONDA,FORZA,CR-V 2.4 ES 4WD (5 Seat) (MY18),2020,AT,1499000,750000,617500
HONDA,FORZA,CR-V 2.4 S 2WD (5 Seat) (MY18),2020,-,1359000,503500,555500
HONDA,FORZA,CR-V 1.6 E 2WD (MY18),2019,-,1559000,521000,573500
HONDA,FORZA,CR-V 1.6 EL 4WD (MY18),2019,-,1699000,544500,597500
HONDA,FORZA,CR-V 2.4 E 2WD (MY18),2019,AT,1409000,601000,513500
HONDA,FORZA,CR-V 2.4 EL 4WD (MY18),2019,AT,1549000,496000,547500
HONDA,FORZA,CR-V 2.4 S 2WD (5 Seat) (MY18),2019,AT,1359000,473500,524500
HONDA,FORZA,CR-V 1.6 E 2WD (MY17),2018,AT,1549000,473500,524500
HONDA,FORZA,CR-V 1.6 E 2WD (MY18),2018,-,1559000,510500,562500
HONDA,FORZA,CR-V 1.6 EL 4WD (MY18),2018,AT,1699000,438000,546500
HONDA,FORZA,CR-V 2.4 E 2WD (MY18),2018,AT,1399000,497000,487000
HONDA,FORZA,CR-V 2.4 EL 4WD (MY18),2018,AT,1549000,546000,525000
HONDA,FORZA,CR-V 2.0 E (MY12) (MNC),2017,AT,1380000,270000,433000
HONDA,FORZA,CR-V 2.0 S (MY12) (MNC),2017,AT,1250000,352500,391500
HONDA,FORZA,CR-V 2.0 SE (MY12) (MNC),2017,-,1417000,396000,440000
HONDA,FORZA,CR-V 2.4 E 2WD (MY17),2017,AT,1532000,416000,462500
HONDA,FORZA,CR-V 2.4 EL 4WD (MY17),2017,AT,1620000,517000,506000
HONDA,FORZA,CR-V 2.0 E (MY12) (MNC),2016,AT,1380000,290000,367500
HONDA,FORZA,CR-V 2.0 S (MY12) (MNC),2016,AT,1250000,354000,360000
HONDA,FORZA,CR-V 2.0 SE (MY12) (MNC),2016,-,1421000,379500,421500
HONDA,FORZA,CR-V 2.4 EL (MY12) (MNC),2016,-,1620000,399500,444000
HONDA,FORZA,CR-V 2.4 EL 2WD (MY12) (MNC),2016,AT,1532000,380500,423000
HONDA,FORZA,CR-V 2.0 E (MY12),2015,AT,1325000,196000,343500
HONDA,FORZA,CR-V 2.0 S (MY12),2015,-,1200000,288500,320500
HONDA,FORZA,CR-V 2.4 EL (MY12),2015,AT,1580000,357000,397000
HONDA,FORZA,CR-V 2.4 EL 2WD (MY12),2015,AT,1495000,247000,371500
HONDA,FORZA,CR-V 2.0 E (MY12),2014,AT,1278000,252000,284000
HONDA,FORZA,CR-V 2.0 S (MY12),2014,-,1168000,221500,246500
HONDA,FORZA,CR-V 2.4 EL (MY12),2014,AT,1543000,300000,333500
HONDA,FORZA,CR-V 2.4 EL (MY12) (MNC),2014,-,1580000,332500,369500
HONDA,FORZA,CR-V 2.4 EL 2WD (MY12),2014,-,1448000,275000,305500
HONDA,FORZA,CR-V 2.0 E (MY12),2013,AT,1278000,214000,258500
HONDA,FORZA,CR-V 2.0 S (MY12),2013,AT,1168000,208000,242500
HONDA,FORZA,CR-V 2.4 EL (MY12),2013,AT,1528000,221000,301000
HONDA,FORZA,CR-V 2.4 EL 2WD (MY12),2013,AT,1448000,230500,270000
HONDA,FORZA,CR-V 2.0 E (MY12),2012,AT,1244000,180500,200500
HONDA,FORZA,CR-V 2.0 S (MY12),2012,AT,1130000,172000,191000
HONDA,FORZA,CR-V 2.4 EL (MY12),2012,AT,1524000,254500,282500
HONDA,FORZA,CR-V 2.4 EL 2WD (MY07),2012,-,1513000,217500,241500
HONDA,FORZA,CR-V 2.4 EL 2WD (MY12),2012,-,1424000,202500,225000
HONDA,FREED,FREED 1.5 E (MNC),2016,-,879000,306500,340500
HONDA,FREED,FREED 1.5 EL (MNC),2016,-,959000,328000,364500
HONDA,FREED,FREED 1.5 SE (MNC),2016,-,834000,296000,329000
HONDA,FREED,FREED 1.5 E (MNC),2015,-,879000,284000,315500
HONDA,FREED,FREED 1.5 EL (MNC),2015,-,959000,307500,341500
HONDA,FREED,FREED 1.5 SE (MNC),2015,-,834000,270500,300500
HONDA,FREED,FREED 1.5 E (MNC),2014,AT,879000,301000,298500
HONDA,FREED,FREED 1.5 EL,2014,AT,959000,290500,323000
HONDA,FREED,FREED 1.5 SE,2014,-,834000,258000,286500
HONDA,FREED,FREED 1.5 E (MNC),2013,AT,879000,253000,281000
HONDA,FREED,FREED 1.5 EL,2013,AT,949000,228000,253500
HONDA,FREED,FREED 1.5 EL (MNC),2013,-,959000,280000,311000
HONDA,FREED,FREED 1.5 SE,2013,-,839000,206000,229000
HONDA,FREED,FREED 1.5 SE (MNC),2013,-,834000,252000,280000
HONDA,FREED,FREED 1.5 E,2012,AT,974500,242000,231000
HONDA,FREED,FREED 1.5 E Limited,2012,-,939500,207000,230000
HONDA,FREED,FREED 1.5 E NAVI Sport,2012,-,1074500,238500,265000
HONDA,FREED,FREED 1.5 E Sport,2012,AT,1014500,178000,248000
HONDA,FREED,FREED 1.5 S,2012,AT,894500,240000,223500
HONDA,FREED,FREED 1.5 E,2011,AT,974500,172000,217500
HONDA,FREED,FREED 1.5 E Limited,2011,AT,939500,176000,207500
HONDA,FREED,FREED 1.5 E NAVI Sport,2011,-,1074500,219000,243500
HONDA,FREED,FREED 1.5 E Sport,2011,AT,1014500,180000,226500
HONDA,FREED,FREED 1.5 S,2011,-,894500,179000,199000
HONDA,FREED,FREED 1.5 E,2010,AT,974500,190000,192000
HONDA,FREED,FREED 1.5 E NAVI Sport,2010,-,1074500,209000,232000
HONDA,FREED,FREED 1.5 E Sport,2010,-,1014500,189000,210000
HONDA,FREED,FREED 1.5 S,2010,-,894500,174000,193500
HONDA,FREED,FREED 1.5 E,2009,AT,974500,192000,213000
HONDA,FREED,FREED 1.5 E NAVI Sport,2009,AT,1074500,220000,244000
HONDA,FREED,FREED 1.5 E Sport,2009,AT,1014500,204000,227000
HONDA,FREED,FREED 1.5 S,2009,AT,894500,182000,202000
HONDA,GIORNO,FREED 1.5 E (MNC),2016,-,879000,306500,340500
HONDA,GIORNO,FREED 1.5 EL (MNC),2016,-,959000,328000,364500
HONDA,GIORNO,FREED 1.5 SE (MNC),2016,-,834000,296000,329000
HONDA,GIORNO,FREED 1.5 E (MNC),2015,-,879000,284000,315500
HONDA,GIORNO,FREED 1.5 EL (MNC),2015,-,959000,307500,341500
HONDA,GIORNO,FREED 1.5 SE (MNC),2015,-,834000,270500,300500
HONDA,GIORNO,FREED 1.5 E (MNC),2014,AT,879000,301000,298500
HONDA,GIORNO,FREED 1.5 EL,2014,AT,959000,290500,323000
HONDA,GIORNO,FREED 1.5 SE,2014,-,834000,258000,286500
HONDA,GIORNO,FREED 1.5 E (MNC),2013,AT,879000,253000,281000
HONDA,GIORNO,FREED 1.5 EL,2013,AT,949000,228000,253500
HONDA,GIORNO,FREED 1.5 EL (MNC),2013,-,959000,280000,311000
HONDA,GIORNO,FREED 1.5 SE,2013,-,839000,206000,229000
HONDA,GIORNO,FREED 1.5 SE (MNC),2013,-,834000,252000,280000
HONDA,GIORNO,FREED 1.5 E,2012,AT,974500,242000,231000
HONDA,GIORNO,FREED 1.5 E Limited,2012,-,939500,207000,230000
HONDA,GIORNO,FREED 1.5 E NAVI Sport,2012,-,1074500,238500,265000
HONDA,GIORNO,FREED 1.5 E Sport,2012,AT,1014500,178000,248000
HONDA,GIORNO,FREED 1.5 S,2012,AT,894500,240000,223500
HONDA,GIORNO,FREED 1.5 E,2011,AT,974500,172000,217500
HONDA,GIORNO,FREED 1.5 E Limited,2011,AT,939500,176000,207500
HONDA,GIORNO,FREED 1.5 E NAVI Sport,2011,-,1074500,219000,243500
HONDA,GIORNO,FREED 1.5 E Sport,2011,AT,1014500,180000,226500
HONDA,GIORNO,FREED 1.5 S,2011,-,894500,179000,199000
HONDA,GIORNO,FREED 1.5 E,2010,AT,974500,190000,192000
HONDA,GIORNO,FREED 1.5 E NAVI Sport,2010,-,1074500,209000,232000
HONDA,GIORNO,FREED 1.5 E Sport,2010,-,1014500,189000,210000
HONDA,GIORNO,FREED 1.5 S,2010,-,894500,174000,193500
HONDA,GIORNO,FREED 1.5 E,2009,AT,974500,192000,213000
HONDA,GIORNO,FREED 1.5 E NAVI Sport,2009,AT,1074500,220000,244000
HONDA,GIORNO,FREED 1.5 E Sport,2009,AT,1014500,204000,227000
HONDA,GIORNO,FREED 1.5 S,2009,AT,894500,182000,202000
HONDA,HR-V,HR-V 1.8 E (MNC),2022,-,979000,537000,590000
HONDA,HR-V,HR-V 1.8 EL (MNC),2022,-,1079000,592500,646000
HONDA,HR-V,HR-V 1.8 RS (MNC),2022,-,1179000,654500,707500
HONDA,HR-V,HR-V 1.8 E (MNC),2021,AT,949000,447000,436000
HONDA,HR-V,HR-V 1.8 EL (MNC),2021,-,1059000,444000,493500
HONDA,HR-V,HR-V 1.8 RS (MNC),2021,-,1119000,472500,523500
HONDA,HR-V,HR-V eHEV 1.5 E,2021,-,979000,448500,498000
HONDA,HR-V,HR-V eHEV 1.5 EL,2021,-,1079000,498500,550500
HONDA,HR-V,HR-V 1.8 E (MNC),2020,-,949000,368500,409500
HONDA,HR-V,HR-V 1.8 EL (MNC),2020,-,1059000,413500,459500
